Latitude,Longitude,LST_Day,LST_Night,LST_Diff,Emis_31,Emis_32,NDVI,EVI,NDWI,Sun_Angle,Albedo_Diff,View_Angle,Rel_Azimuth,DEM
41.99999999599804,27.32755801420959,304.18,293.84000000000003,10.339999999999975,0.98,0.984,0.8179000000000001,0.6361,0.6660276073619631,36.34,-0.009454232433060178,25.810000000000002,-23.38,378.0
41.99999999599804,27.33877162028798,304.0,293.92,10.079999999999984,0.98,0.984,0.8318000000000001,0.6414000000000001,0.6880914826498422,36.33,-0.01750614948097573,25.73,-23.38,473.0
41.99999999599804,27.34998522636637,303.92,294.40000000000003,9.519999999999982,0.98,0.984,0.8337,0.646,0.6913145539906105,36.32,-0.01397395661243972,25.66,-23.330000000000002,464.0
41.99999999599804,27.36119883244477,303.46,294.28000000000003,9.17999999999995,0.98,0.984,0.8393,0.6634,0.7071855133885571,36.32,-0.011554562079464509,25.62,-23.29,512.0
41.99999999599804,27.372412438523167,303.26,294.74,8.519999999999982,0.98,0.984,0.8402000000000001,0.6583,0.6824908706515472,36.31,-0.011247274452368838,25.53,-23.3,530.0
41.99999999599804,27.38362604460156,303.22,294.84000000000003,8.379999999999995,0.98,0.984,0.8458,0.6617000000000001,0.6860779020439645,36.300000000000004,-0.011870725604670618,25.46,-23.3,500.0
41.99999999599804,27.394839650679955,303.08,294.52,8.560000000000002,0.98,0.984,0.8504,0.6705,0.6938461538461539,36.29,-0.010800667222685661,25.39,-23.3,541.0
41.99999999599804,27.40605325675835,303.06,294.42,8.639999999999986,0.98,0.984,0.8370000000000001,0.6495000000000001,0.6916748285994123,36.29,-0.010807982186990722,25.32,-23.2,581.0
41.99999999599804,27.41726686283674,303.16,294.40000000000003,8.759999999999991,0.98,0.984,0.8390000000000001,0.651,0.6920054999017876,36.28,-0.010229382839883866,25.25,-23.21,572.0
41.99999999599804,27.428480468915136,303.32,294.44,8.879999999999995,0.98,0.984,0.8344,0.6329,0.6776675440372545,36.27,-0.015199332777314306,25.16,-23.21,478.0
41.99999999599804,27.439694074993536,303.34000000000003,294.58,8.760000000000048,0.98,0.984,0.8587,0.687,0.7050057317539167,36.27,-0.015186910693578887,25.11,-23.16,443.0
41.99999999599804,27.45090768107193,303.6,294.74,8.860000000000014,0.98,0.984,0.8123,0.6155,0.6618632027603004,36.26,-0.008830352093522231,25.02,-23.12,438.0
41.99999999599804,27.46212128715032,303.76,294.82,8.939999999999998,0.98,0.984,0.8033,0.6047,0.6483292583537082,36.26,-0.011589852121694166,24.98,-23.12,460.0
41.99999999599804,27.473334893228714,304.1,294.8,9.300000000000011,0.98,0.984,0.7671,0.5683,0.6027060270602707,36.25,-0.0122327217357249,24.89,-23.13,452.0
41.99999999599804,27.48454849930711,305.0,294.1,10.899999999999977,0.982,0.984,0.7588,0.559,0.5965932696302451,36.24,-0.01303405673757882,24.810000000000002,-23.13,443.0
41.99999999599804,27.495762105385506,305.02,294.04,10.979999999999961,0.982,0.986,0.7471,0.5526,0.5791827607237244,36.230000000000004,-0.012341197592378117,24.740000000000002,-23.03,369.0
41.99999999599804,27.5069757114639,306.26,293.04,13.21999999999997,0.982,0.986,0.6498,0.4464,0.4644260148406809,36.22,-0.010507883620003322,24.67,-23.03,317.0
41.99999999599804,27.518189317542294,306.76,292.52,14.240000000000009,0.984,0.986,0.4718,0.29050000000000004,0.24495008126306017,36.22,-0.017187169458006246,24.61,-23.04,317.0
41.99999999599804,27.52940292362069,306.62,293.24,13.379999999999995,0.982,0.986,0.7537,0.5595,0.5871150729335495,36.21,-0.009211812596124053,24.52,-22.94,339.0
41.99999999599804,27.540616529699086,305.86,294.92,10.939999999999998,0.982,0.984,0.7719,0.5716,0.6190280065897857,36.2,-0.011286770112152483,24.47,-22.94,437.0
41.99999999599804,27.551830135777475,305.66,294.86,10.800000000000011,0.982,0.984,0.8021,0.6081,0.6649663334013467,36.19,-0.010889145875664141,24.38,-22.94,374.0
41.99999999599804,27.563043741855875,305.12,294.98,10.139999999999986,0.98,0.984,0.8099000000000001,0.6158,0.6759639048400328,36.19,-0.010199332777314357,24.34,-22.94,354.0
41.99999999599804,27.57425734793427,304.62,295.2,9.420000000000016,0.98,0.984,0.793,0.5864,0.6602658788774003,36.18,-0.010140316402117072,24.240000000000002,-22.89,369.0
41.99999999599804,27.585470954012663,304.7,295.16,9.539999999999964,0.98,0.984,0.7959,0.5856,0.6582656984194788,36.17,-0.011039899805300624,24.17,-22.85,328.0
41.99999999599804,27.596684560091056,304.76,294.96,9.800000000000011,0.98,0.984,0.7933,0.5722,0.6639362408678325,36.17,-0.013874630025994247,24.1,-22.85,309.0
41.99999999599804,27.607898166169456,304.68,294.96,9.720000000000027,0.98,0.984,0.8092,0.6074,0.6776357157828546,36.160000000000004,-0.01150822237881044,24.03,-22.85,268.0
41.99999999599804,27.619111772247845,304.56,295.06,9.5,0.98,0.984,0.8061,0.6125,0.6789560894780446,36.160000000000004,-0.011936807222588192,23.97,-22.75,319.0
41.99999999599804,27.63032537832624,304.56,295.08,9.480000000000018,0.98,0.984,0.871,0.5049,0.75069594803588,30.21,-0.009872166894708267,35.22,151.09,305.0
41.99999999599804,27.641538984404637,304.6,294.92,9.680000000000007,0.98,0.984,0.8778,0.4908,0.775483870967742,30.21,-0.010199332777314357,35.22,151.05,261.0
41.99999999599804,27.652752590483033,304.76,294.78000000000003,9.979999999999961,0.98,0.984,0.8627,0.47790000000000005,0.7487796941099902,30.2,-0.012243406202416318,35.32,150.99,274.0
41.99999999599804,27.663966196561425,304.78000000000003,294.7,10.080000000000041,0.98,0.984,0.8306,0.6659,0.6798648902233064,36.02,-0.01208757297748117,31.37,-21.14,244.0
41.99999999599804,27.675179802639818,304.76,294.6,10.159999999999968,0.98,0.984,0.8336,0.6547000000000001,0.6938934266822249,36.01,-0.01248929431740775,31.34,-21.13,140.0
41.99999999599804,27.68639340871822,304.62,294.42,10.199999999999989,0.98,0.984,0.8325,0.6759000000000001,0.6923076923076923,36.01,-0.010049631295470624,31.28,-21.13,278.0
41.99999999599804,27.69760701479661,304.62,294.1,10.519999999999982,0.98,0.984,0.8340000000000001,0.6907,0.694404069767442,36.0,-0.008149446891035333,31.18,-21.14,288.0
41.99999999599804,27.708820620875006,304.78000000000003,294.1,10.680000000000007,0.98,0.984,0.8349000000000001,0.7010000000000001,0.6923901393354769,36.0,-0.00827035248306024,31.18,-21.14,214.0
41.99999999599804,27.7200342269534,304.94,294.1,10.839999999999975,0.98,0.984,0.86,0.47100000000000003,0.7585633521782508,30.54,-0.01119933277731433,41.75,148.65,260.0
41.99999999599804,27.731247833031794,304.98,294.1,10.879999999999995,0.98,0.984,0.8474,0.45530000000000004,0.7516206073012625,30.54,-0.010447413433908148,41.800000000000004,148.65,240.0
41.99999999599804,27.74246143911019,304.96,294.18,10.779999999999973,0.98,0.984,0.8530000000000001,0.46540000000000004,0.7639542703429725,30.53,-0.013726646684302624,41.83,148.64000000000001,249.0
41.99999999599804,27.75367504518858,304.94,294.62,10.319999999999993,0.98,0.984,0.8472000000000001,0.4973,0.7387580299785866,30.150000000000002,-0.010024937378312865,35.83,150.55,203.0
41.99999999599804,27.764888651266975,305.04,294.62,10.420000000000016,0.98,0.984,0.8147000000000001,0.6607000000000001,0.6839309428950864,35.96,-0.010864053377814958,30.810000000000002,-21.0,203.0
41.99999999599804,27.776102257345375,305.1,294.36,10.740000000000009,0.98,0.984,0.7988000000000001,0.6434000000000001,0.6809204218600191,35.95,-0.011749248226733344,30.740000000000002,-21.0,218.0
41.99999999599804,27.787315863423768,305.18,294.36,10.819999999999993,0.98,0.984,0.7907000000000001,0.6347,0.6724899212900749,35.94,-0.01019933277731433,30.69,-21.0,240.0
41.99999999599804,27.79852946950216,305.26,294.22,11.039999999999964,0.98,0.984,0.7873,0.6316,0.6616858237547893,35.94,-0.009199332777314329,30.63,-21.0,177.0
41.99999999599804,27.80974307558056,305.26,293.92,11.339999999999975,0.98,0.984,0.7767000000000001,0.6317,0.6426297059374414,35.93,-0.009492210286442315,30.53,-21.01,141.0
41.99999999599804,27.820956681658956,305.28000000000003,293.94,11.340000000000032,0.98,0.984,0.781,0.6219,0.6348325358851674,35.92,-0.010696048486332627,30.48,-20.92,63.0
41.99999999599804,27.832170287737345,305.38,294.0,11.379999999999995,0.98,0.984,0.7878000000000001,0.6182000000000001,0.6381733021077284,35.92,-0.01080066722268569,30.44,-20.93,117.0
41.99999999599804,27.84338389381574,305.40000000000003,293.98,11.420000000000016,0.98,0.984,0.7805000000000001,0.6057,0.6334392374900715,35.910000000000004,-0.011568047740645931,30.35,-20.93,182.0
41.99999999599804,27.854597499894137,305.36,293.94,11.420000000000016,0.98,0.984,0.7867000000000001,0.605,0.6463662200568412,35.9,-0.020846152026883724,30.3,-20.89,39.0
41.99999999599804,27.865811105972533,305.38,293.92,11.45999999999998,0.98,0.984,0.7819,0.6103000000000001,0.6347140039447732,35.89,-0.019838512215838044,30.23,-20.85,102.0
41.99999999599804,27.877024712050925,305.66,294.68,10.980000000000018,0.98,0.984,0.7893,0.6149,0.6384920634920636,35.89,-0.0147779105607177,30.16,-20.86,24.0
41.99999999599804,27.888238318129314,305.86,294.96,10.900000000000034,0.98,0.984,0.801,0.6328,0.6627172195892574,35.88,-0.026401452837053474,30.09,-20.86,112.0
41.99999999599804,27.899451924207714,305.86,295.06,10.800000000000011,0.98,0.984,0.7743,0.6054,0.6562749800159872,35.87,-0.023967855475893834,30.02,-20.86,220.0
41.99999999599804,27.91066553028611,305.68,295.06,10.620000000000005,0.98,0.984,0.7725000000000001,0.6142000000000001,0.6618052818289318,35.87,-0.01655462885738107,29.98,-20.82,231.0
41.99999999599804,27.921879136364502,305.68,295.04,10.639999999999986,0.98,0.984,0.7845000000000001,0.6257,0.6736385161799526,35.86,-0.009195262802404874,29.88,-20.78,188.0
41.99999999599804,27.933092742442895,305.32,294.96,10.360000000000014,0.98,0.984,0.785,0.6291,0.6682242990654205,35.85,-0.010800667222685661,29.830000000000002,-20.78,225.0
41.99999999599804,27.944306348521295,304.78000000000003,294.8,9.980000000000018,0.98,0.984,0.7841,0.6278,0.6634821602651589,35.85,-0.012137883877376104,29.79,-20.78,184.0
41.99999999599804,27.955519954599687,304.78000000000003,294.58,10.200000000000045,0.98,0.984,0.7972,0.634,0.6630240413272402,35.84,-0.00986277068532937,29.7,-20.7,146.0
41.99999999599804,27.96673356067808,305.06,294.56,10.5,0.98,0.984,0.7855000000000001,0.6065,0.6457564575645758,35.83,-0.009203941149178413,29.63,-20.7,97.0
41.99999999599804,27.977947166756476,305.18,294.2,10.980000000000018,0.98,0.984,0.7928000000000001,0.6092000000000001,0.6467661691542289,35.82,-0.012657995507793979,29.560000000000002,-20.71,72.0
41.99999999599804,27.98916077283487,305.5,294.1,11.399999999999977,0.982,0.984,0.806,0.6318,0.6549239391513211,35.82,-0.009791719677434835,29.51,-20.71,67.0
41.99999999599804,28.000374378913268,305.7,294.62,11.079999999999984,0.982,0.984,0.7168,0.5312,0.5443714050944947,35.81,-0.008951621486073008,29.41,-21.080000000000002,56.0
41.99999999599804,28.01158798499166,305.66,295.26,10.400000000000034,0.984,0.984,0.7041000000000001,0.49760000000000004,0.5459807073954984,35.800000000000004,-0.00908140436741553,29.39,-21.04,69.0
41.99999999599804,28.02280159107006,305.1,295.3,9.800000000000011,0.986,0.984,0.6626000000000001,0.403,0.4682134570765661,35.800000000000004,0.0015532362595742644,29.32,-21.46,35.0
41.991666662665416,27.01004013645849,312.42,295.18,17.24000000000001,0.984,0.986,0.30110000000000003,0.2074,0.05869872701555871,33.45,-0.01801644614882697,2.91,142.95000000000002,327.0
41.991666662665416,27.021252274331175,312.98,295.2,17.78000000000003,0.984,0.986,0.3695,0.2805,0.24167430491903455,36.52,-0.021714662135043028,27.66,-22.240000000000002,296.0
41.991666662665416,27.032464412203858,312.98,296.0,16.980000000000018,0.984,0.986,0.3563,0.2755,0.238760366652117,36.51,-0.009586390799672606,27.560000000000002,-22.21,335.0
41.991666662665416,27.043676550076544,312.18,296.16,16.019999999999982,0.984,0.988,0.38730000000000003,0.2454,0.216024789729969,30.54,-0.009930213598905502,32.04,151.94,397.0
41.991666662665416,27.054888687949223,311.44,296.16,15.279999999999973,0.984,0.988,0.5353,0.4052,0.36505129112133,36.51,-0.026985658746759233,27.47,-22.150000000000002,412.0
41.991666662665416,27.066100825821913,311.44,296.08,15.360000000000014,0.984,0.986,0.44,0.3239,0.28958880139982496,36.5,-0.024504490467104678,27.38,-22.16,433.0
41.991666662665416,27.077312963694595,311.44,296.12,15.319999999999993,0.984,0.988,0.3952,0.29660000000000003,0.2568055100032797,36.49,-0.015140875667170373,27.310000000000002,-22.16,448.0
41.991666662665416,27.088525101567278,311.44,296.14,15.300000000000011,0.984,0.988,0.43110000000000004,0.32020000000000004,0.32414743368928695,36.480000000000004,-0.013375606305226606,27.240000000000002,-22.16,465.0
41.991666662665416,27.099737239439968,311.44,296.1,15.339999999999975,0.984,0.986,0.43170000000000003,0.31470000000000004,0.28175438596491226,36.480000000000004,-0.010052022084013651,27.2,-22.09,488.0
41.991666662665416,27.11094937731265,311.22,296.12,15.100000000000023,0.984,0.986,0.4722,0.3433,0.2845730516598615,36.47,-0.013974613957558862,27.1,-22.07,465.0
41.991666662665416,27.122161515185336,311.22,295.42,15.800000000000011,0.984,0.986,0.44520000000000004,0.327,0.25944841675178754,36.46,-0.008806696016488674,27.03,-22.07,422.0
41.991666662665416,27.133373653058015,311.28000000000003,295.04,16.24000000000001,0.984,0.986,0.5455,0.40790000000000004,0.3770376862401403,36.45,-0.014441301167709225,26.98,-22.97,437.0
41.991666662665416,27.144585790930705,308.74,294.98,13.759999999999991,0.984,0.986,0.6469,0.4929,0.4813453409299761,36.45,-0.019401317194409046,26.91,-22.88,447.0
41.991666662665416,27.155797928803388,308.86,294.56,14.300000000000011,0.984,0.988,0.7032,0.5325,0.5243672081601812,36.44,-0.01477951044830933,26.830000000000002,-21.990000000000002,542.0
41.991666662665416,27.16701006667607,308.76,294.54,14.21999999999997,0.984,0.988,0.6933,0.5224,0.5256556442417332,36.43,-0.011999856010116827,26.78,-21.98,510.0
41.991666662665416,27.178222204548756,306.72,294.0,12.720000000000027,0.984,0.986,0.6843,0.5075000000000001,0.5267056530214425,36.43,-0.013170535496288632,26.73,-23.8,582.0
41.991666662665416,27.189434342421446,306.7,293.82,12.879999999999995,0.982,0.986,0.7251000000000001,0.5519000000000001,0.5648183556405354,36.42,-0.012177648040033406,26.650000000000002,-23.34,537.0
41.991666662665416,27.200646480294125,305.98,293.92,12.060000000000002,0.982,0.986,0.8053,0.6237,0.6598376497873986,36.410000000000004,-0.012086576177952002,26.560000000000002,-22.89,558.0
41.991666662665416,27.211858618166808,304.74,294.12,10.620000000000005,0.982,0.984,0.8113,0.6258,0.6680950525905726,36.4,-0.01398178214956719,26.52,-22.8,520.0
41.991666662665416,27.223070756039494,304.74,294.28000000000003,10.45999999999998,0.982,0.984,0.8104,0.624,0.6582796957284962,36.4,-0.0135181069017066,26.45,-23.72,579.0
41.991666662665416,27.23428289391218,304.66,294.26,10.400000000000034,0.98,0.984,0.798,0.6122000000000001,0.6376306620209059,36.39,-0.012845073841768334,26.38,-23.72,558.0
41.991666662665416,27.245495031784866,304.52,294.1,10.419999999999959,0.98,0.984,0.7745000000000001,0.5790000000000001,0.5985719952399842,36.38,-0.014592881474066843,26.310000000000002,-23.68,487.0
41.991666662665416,27.25670716965755,304.5,294.12,10.379999999999995,0.98,0.984,0.8115,0.621,0.6660675054923108,36.38,-0.013200872843020989,26.27,-23.64,493.0
41.991666662665416,27.267919307530235,303.8,294.18,9.620000000000005,0.98,0.984,0.8014,0.6178,0.6340755082284607,36.37,-0.013980617014039243,26.17,-23.64,518.0
41.991666662665416,27.279131445402914,303.84000000000003,294.36,9.480000000000018,0.98,0.984,0.8393,0.652,0.6670560747663551,36.36,-0.012856547122602147,26.1,-23.64,502.0
41.991666662665416,27.2903435832756,303.98,294.7,9.28000000000003,0.98,0.984,0.7955,0.5769000000000001,0.6092673763306199,36.35,-0.013272311997557074,26.03,-23.650000000000002,563.0
41.991666662665416,27.301555721148283,304.42,294.92,9.5,0.98,0.984,0.808,0.6138,0.6490807354116707,36.35,-0.014392915002145887,25.96,-23.56,505.0
41.991666662665416,27.312767859020973,304.42,294.92,9.5,0.98,0.984,0.8249000000000001,0.647,0.6729656768222136,36.34,-0.014127849799770498,25.900000000000002,-23.56,463.0
41.991666662665416,27.323979996893655,304.3,293.82,10.480000000000018,0.98,0.984,0.8138000000000001,0.6457,0.664027149321267,36.33,-0.012255240501362896,25.8,-23.57,473.0
41.991666662665416,27.335192134766338,304.1,293.5,10.600000000000023,0.98,0.984,0.8133,0.6324000000000001,0.6655699632281787,36.33,-0.013385630644385943,25.75,-23.52,449.0
41.991666662665416,27.34640427263902,304.1,293.44,10.660000000000025,0.98,0.984,0.8280000000000001,0.6528,0.6897081413210444,36.32,-0.013147163225401076,25.66,-23.48,518.0
41.991666662665416,27.35761641051171,303.7,293.36,10.339999999999975,0.98,0.984,0.8313,0.6472,0.6902620258114979,36.32,-0.013053477981720935,25.62,-23.490000000000002,450.0
41.991666662665416,27.368828548384393,303.34000000000003,293.38,9.960000000000036,0.98,0.984,0.8377,0.6542,0.694200351493849,36.31,-0.013603002502084988,25.53,-23.490000000000002,485.0
41.991666662665416,27.380040686257075,303.3,294.46,8.840000000000032,0.98,0.984,0.8399000000000001,0.661,0.6911877394636016,36.300000000000004,-0.010794548000453486,25.48,-23.490000000000002,542.0
41.991666662665416,27.391252824129765,303.2,294.5,8.699999999999989,0.98,0.984,0.8530000000000001,0.6731,0.6945454545454545,36.29,-0.009710473907572403,25.39,-23.400000000000002,570.0
41.991666662665416,27.402464962002448,303.2,294.42,8.779999999999973,0.98,0.984,0.8445,0.6675,0.6850363566781477,36.29,-0.013404503753127517,25.34,-23.41,548.0
41.991666662665416,27.41367709987513,303.2,294.3,8.899999999999977,0.98,0.984,0.8258000000000001,0.6289,0.6570628251300521,36.28,-0.011037531276063411,25.25,-23.41,457.0
41.991666662665416,27.424889237747813,303.24,294.36,8.879999999999995,0.98,0.984,0.8360000000000001,0.6314000000000001,0.6618690452057571,36.27,-0.011275229357798178,25.18,-23.36,533.0
41.991666662665416,27.4361013756205,303.26,294.74,8.519999999999982,0.98,0.984,0.8487,0.6646000000000001,0.6991949734930296,36.26,-0.01314344313895166,25.11,-23.32,514.0
41.991666662665416,27.447313513493185,303.36,294.84000000000003,8.519999999999982,0.98,0.984,0.8583000000000001,0.6802,0.7071387338849335,36.26,-0.009063873077439416,25.07,-23.32,450.0
41.991666662665416,27.45852565136587,303.44,294.96,8.480000000000018,0.98,0.984,0.8336,0.6358,0.6812588259027638,36.25,-0.010487151163640018,24.98,-23.32,458.0
41.991666662665416,27.46973778923855,303.66,295.02,8.640000000000043,0.982,0.984,0.7821,0.5844,0.6117216117216118,36.24,-0.013265346226108643,24.89,-23.330000000000002,535.0
41.991666662665416,27.480949927111237,304.58,294.66,9.919999999999959,0.982,0.986,0.6891,0.49470000000000003,0.49595796281325794,36.24,-0.012052234938623563,24.84,-23.23,444.0
41.991666662665416,27.49216206498392,304.8,293.92,10.879999999999995,0.982,0.986,0.7357,0.5545,0.5676743726536257,36.230000000000004,-0.012543843528211335,24.76,-23.23,444.0
41.991666662665416,27.5033742028566,305.84000000000003,293.90000000000003,11.939999999999998,0.982,0.986,0.7131000000000001,0.5129,0.5245901639344263,36.22,-0.01268263516789428,24.7,-23.240000000000002,325.0
41.991666662665416,27.51458634072929,307.2,293.04,14.159999999999968,0.984,0.986,0.5005000000000001,0.3331,0.28874253961720514,36.21,-0.01428727094652818,24.61,-23.19,329.0
41.991666662665416,27.525798478601978,307.22,293.22,14.0,0.984,0.986,0.5820000000000001,0.3962,0.3720349563046192,36.21,-0.010119059460865693,24.54,-23.14,317.0
41.991666662665416,27.53701061647466,307.22,293.96,13.260000000000048,0.982,0.986,0.7230000000000001,0.4993,0.5568513119533528,36.2,-0.013076633919982095,24.47,-23.14,361.0
41.991666662665416,27.54822275434734,306.96,294.7,12.259999999999991,0.982,0.984,0.7636000000000001,0.5604,0.6068162926018287,36.2,-0.01155629691409521,24.43,-23.14,435.0
41.991666662665416,27.55943489222003,306.18,294.72,11.45999999999998,0.982,0.984,0.7895000000000001,0.5992000000000001,0.654608624565706,36.19,-0.006348623853211055,24.330000000000002,-23.09,508.0
41.991666662665416,27.570647030092715,304.78000000000003,295.06,9.720000000000027,0.98,0.984,0.8037000000000001,0.6154000000000001,0.6667339931327004,36.18,-0.009504587155963279,24.240000000000002,-23.05,396.0
41.991666662665416,27.581859167965398,304.64,295.08,9.560000000000002,0.98,0.984,0.8052,0.6097,0.6697511823976968,36.17,-0.007821367681296792,24.19,-23.05,450.0
41.991666662665416,27.59307130583808,304.54,295.0,9.54000000000002,0.98,0.984,0.7959,0.6037,0.6697664806778261,36.160000000000004,-0.008687148937709527,24.12,-23.05,376.0
41.991666662665416,27.60428344371077,304.48,295.08,9.400000000000034,0.98,0.984,0.7769,0.5906,0.6605274173294265,36.160000000000004,-0.0095974202856009,24.060000000000002,-22.96,321.0
41.991666662665416,27.61549558158345,304.46,295.14,9.319999999999993,0.98,0.984,0.8597,0.48410000000000003,0.7455470737913487,30.22,-0.009272296694284449,35.13,151.27,349.0
41.991666662665416,27.626707719456135,304.44,295.08,9.360000000000014,0.98,0.984,0.8471000000000001,0.4631,0.7239566217548472,30.21,-0.012134525504642835,35.22,151.21,400.0
41.991666662665416,27.637919857328818,304.46,294.90000000000003,9.559999999999945,0.98,0.984,0.8728,0.4999,0.7619196011218448,30.21,-0.010793913610243788,35.22,151.17000000000002,350.0
41.991666662665416,27.649131995201504,304.74,294.52,10.220000000000027,0.98,0.984,0.8513000000000001,0.47050000000000003,0.731731081519974,30.2,-0.00872785425163175,35.32,151.12,298.0
41.991666662665416,27.66034413307419,305.02,294.32,10.699999999999989,0.98,0.984,0.8436,0.46,0.7263435542367294,30.2,-0.011966304280534051,35.32,151.12,278.0
41.991666662665416,27.67155627094687,305.0,294.18,10.819999999999993,0.98,0.984,0.7908000000000001,0.6152000000000001,0.6525157232704402,36.02,-0.011317768282019913,31.37,-21.29,220.0
